,country,indicator,date,year_week,value,source,url
308,Austria,Daily hospital occupancy per 100k,2021-02-03,2021-W05,1383.0,Country_Website,
309,Austria,Daily hospital occupancy per 100k,2021-02-04,2021-W05,1342.0,Country_Website,
310,Austria,Daily hospital occupancy per 100k,2021-02-05,2021-W05,1304.0,Country_Website,
311,Austria,Daily hospital occupancy per 100k,2021-02-06,2021-W05,1289.0,Country_Website,
312,Austria,Daily hospital occupancy per 100k,2021-02-07,2021-W05,1275.0,Country_Website,
313,Austria,Daily hospital occupancy per 100k,2021-02-08,2021-W06,1299.0,Country_Website,
314,Austria,Daily hospital occupancy per 100k,2021-02-09,2021-W06,1318.0,Country_Website,
315,Austria,Daily hospital occupancy per 100k,2021-02-10,2021-W06,1262.0,Country_Website,
316,Austria,Daily hospital occupancy per 100k,2021-02-11,2021-W06,1212.0,Country_Website,
317,Austria,Daily hospital occupancy per 100k,2021-02-12,2021-W06,1151.0,Country_Website,
318,Austria,Daily hospital occupancy per 100k,2021-02-13,2021-W06,1062.0,Country_Website,
319,Austria,Daily hospital occupancy per 100k,2021-02-14,2021-W06,1056.0,Country_Website,
320,Austria,Daily hospital occupancy per 100k,2021-02-15,2021-W07,1104.0,Country_Website,
321,Austria,Daily hospital occupancy per 100k,2021-02-16,2021-W07,1089.0,Country_Website,
322,Austria,Daily hospital occupancy per 100k,2021-02-17,2021-W07,1069.0,Country_Website,
323,Austria,Daily hospital occupancy per 100k,2021-02-18,2021-W07,1027.0,Country_Website,
324,Austria,Daily hospital occupancy per 100k,2021-02-19,2021-W07,1030.0,Country_Website,
325,Austria,Daily hospital occupancy per 100k,2021-02-20,2021-W07,999.0,Country_Website,
326,Austria,Daily hospital occupancy per 100k,2021-02-21,2021-W07,1018.0,Country_Website,
327,Austria,Daily hospital occupancy per 100k,2021-02-22,2021-W08,1085.0,Country_Website,
328,Austria,Daily hospital occupancy per 100k,2021-02-23,2021-W08,1077.0,Country_Website,
329,Austria,Daily hospital occupancy per 100k,2021-02-24,2021-W08,1064.0,Country_Website,
330,Austria,Daily hospital occupancy per 100k,2021-02-25,2021-W08,1041.0,Country_Website,
331,Austria,Daily hospital occupancy per 100k,2021-02-26,2021-W08,1018.0,Country_Website,
332,Austria,Daily hospital occupancy per 100k,2021-02-27,2021-W08,988.0,Country_Website,
333,Austria,Daily hospital occupancy per 100k,2021-02-28,2021-W08,1022.0,Country_Website,
334,Austria,Daily hospital occupancy per 100k,2021-03-01,2021-W09,1073.0,Country_Website,
335,Austria,Daily hospital occupancy per 100k,2021-03-02,2021-W09,1124.0,Country_Website,
336,Austria,Daily hospital occupancy per 100k,2021-03-03,2021-W09,1097.0,Country_Website,
337,Austria,Daily hospital occupancy per 100k,2021-03-04,2021-W09,1142.0,Country_Website,
338,Austria,Daily hospital occupancy per 100k,2021-03-05,2021-W09,1114.0,Country_Website,
339,Austria,Daily hospital occupancy per 100k,2021-03-06,2021-W09,1138.0,Country_Website,
340,Austria,Daily hospital occupancy per 100k,2021-03-07,2021-W09,1155.0,Country_Website,
341,Austria,Daily hospital occupancy per 100k,2021-03-08,2021-W10,1226.0,Country_Website,
342,Austria,Daily hospital occupancy per 100k,2021-03-09,2021-W10,1287.0,Country_Website,
343,Austria,Daily hospital occupancy per 100k,2021-03-10,2021-W10,1273.0,Country_Website,
344,Austria,Daily hospital occupancy per 100k,2021-03-11,2021-W10,1242.0,Country_Website,
345,Austria,Daily hospital occupancy per 100k,2021-03-12,2021-W10,1269.0,Country_Website,
346,Austria,Daily hospital occupancy per 100k,2021-03-13,2021-W10,1285.0,Country_Website,
347,Austria,Daily hospital occupancy per 100k,2021-03-14,2021-W10,1322.0,Country_Website,
348,Austria,Daily hospital occupancy per 100k,2021-03-15,2021-W11,1406.0,Country_Website,
349,Austria,Daily hospital occupancy per 100k,2021-03-16,2021-W11,1438.0,Country_Website,
350,Austria,Daily hospital occupancy per 100k,2021-03-17,2021-W11,1449.0,Country_Website,
351,Austria,Daily hospital occupancy per 100k,2021-03-18,2021-W11,1451.0,Country_Website,
352,Austria,Daily hospital occupancy per 100k,2021-03-19,2021-W11,1462.0,Country_Website,
353,Austria,Daily hospital occupancy per 100k,2021-03-20,2021-W11,1438.0,Country_Website,
354,Austria,Daily hospital occupancy per 100k,2021-03-21,2021-W11,1495.0,Country_Website,
355,Austria,Daily hospital occupancy per 100k,2021-03-22,2021-W12,1573.0,Country_Website,
356,Austria,Daily hospital occupancy per 100k,2021-03-23,2021-W12,1614.0,Country_Website,
357,Austria,Daily hospital occupancy per 100k,2021-03-24,2021-W12,1635.0,Country_Website,
358,Austria,Daily hospital occupancy per 100k,2021-03-25,2021-W12,1641.0,Country_Website,
359,Austria,Daily hospital occupancy per 100k,2021-03-26,2021-W12,1693.0,Country_Website,
360,Austria,Daily hospital occupancy per 100k,2021-03-27,2021-W12,1651.0,Country_Website,
361,Austria,Daily hospital occupancy per 100k,2021-03-28,2021-W12,1636.0,Country_Website,
362,Austria,Daily hospital occupancy per 100k,2021-03-29,2021-W13,1710.0,Country_Website,
363,Austria,Daily hospital occupancy per 100k,2021-03-30,2021-W13,1770.0,Country_Website,
364,Austria,Daily hospital occupancy per 100k,2021-03-31,2021-W13,1787.0,Country_Website,
365,Austria,Daily hospital occupancy per 100k,2021-04-01,2021-W13,1765.0,Country_Website,
366,Austria,Daily hospital occupancy per 100k,2021-04-02,2021-W13,1753.0,Country_Website,
367,Austria,Daily hospital occupancy per 100k,2021-04-03,2021-W13,1655.0,Country_Website,
368,Austria,Daily hospital occupancy per 100k,2021-04-04,2021-W13,1671.0,Country_Website,
369,Austria,Daily hospital occupancy per 100k,2021-04-05,2021-W14,1771.0,Country_Website,
370,Austria,Daily hospital occupancy per 100k,2021-04-06,2021-W14,1854.0,Country_Website,
371,Austria,Daily hospital occupancy per 100k,2021-04-07,2021-W14,1877.0,Country_Website,
372,Austria,Daily hospital occupancy per 100k,2021-04-08,2021-W14,1807.0,Country_Website,
373,Austria,Daily hospital occupancy per 100k,2021-04-09,2021-W14,1802.0,Country_Website,
374,Austria,Daily hospital occupancy per 100k,2021-04-10,2021-W14,1734.0,Country_Website,
375,Austria,Daily hospital occupancy per 100k,2021-04-11,2021-W14,1705.0,Country_Website,
376,Austria,Daily hospital occupancy per 100k,2021-04-12,2021-W15,1799.0,Country_Website,
377,Austria,Daily hospital occupancy per 100k,2021-04-13,2021-W15,1752.0,Country_Website,
378,Austria,Daily hospital occupancy per 100k,2021-04-14,2021-W15,1687.0,Country_Website,
379,Austria,Daily hospital occupancy per 100k,2021-04-15,2021-W15,1586.0,Country_Website,
380,Austria,Daily hospital occupancy per 100k,2021-04-16,2021-W15,1550.0,Country_Website,
381,Austria,Daily hospital occupancy per 100k,2021-04-17,2021-W15,1507.0,Country_Website,
382,Austria,Daily hospital occupancy per 100k,2021-04-18,2021-W15,1475.0,Country_Website,
383,Austria,Daily hospital occupancy per 100k,2021-04-19,2021-W16,1554.0,Country_Website,
384,Austria,Daily hospital occupancy per 100k,2021-04-20,2021-W16,1531.0,Country_Website,
385,Austria,Daily hospital occupancy per 100k,2021-04-21,2021-W16,1417.0,Country_Website,
386,Austria,Daily hospital occupancy per 100k,2021-04-22,2021-W16,1403.0,Country_Website,
387,Austria,Daily hospital occupancy per 100k,2021-04-23,2021-W16,1356.0,Country_Website,
388,Austria,Daily hospital occupancy per 100k,2021-04-24,2021-W16,1309.0,Country_Website,
389,Austria,Daily hospital occupancy per 100k,2021-04-25,2021-W16,1279.0,Country_Website,
390,Austria,Daily hospital occupancy per 100k,2021-04-26,2021-W17,1333.0,Country_Website,
391,Austria,Daily hospital occupancy per 100k,2021-04-27,2021-W17,1392.0,Country_Website,
392,Austria,Daily hospital occupancy per 100k,2021-04-28,2021-W17,1270.0,Country_Website,
393,Austria,Daily hospital occupancy per 100k,2021-04-29,2021-W17,1233.0,Country_Website,
394,Austria,Daily hospital occupancy per 100k,2021-04-30,2021-W17,1154.0,Country_Website,
395,Austria,Daily hospital occupancy per 100k,2021-05-01,2021-W17,1081.0,Country_Website,
396,Austria,Daily hospital occupancy per 100k,2021-05-02,2021-W17,1087.0,Country_Website,
397,Austria,Daily hospital occupancy per 100k,2021-05-03,2021-W18,1139.0,Country_Website,
398,Austria,Daily hospital occupancy per 100k,2021-05-04,2021-W18,1155.0,Country_Website,
399,Austria,Daily hospital occupancy per 100k,2021-05-05,2021-W18,1107.0,Country_Website,
400,Austria,Daily hospital occupancy per 100k,2021-05-06,2021-W18,1017.0,Country_Website,
401,Austria,Daily hospital occupancy per 100k,2021-05-07,2021-W18,959.0,Country_Website,
402,Austria,Daily hospital occupancy per 100k,2021-05-08,2021-W18,886.0,Country_Website,
403,Austria,Daily hospital occupancy per 100k,2021-05-09,2021-W18,865.0,Country_Website,
404,Austria,Daily hospital occupancy per 100k,2021-05-10,2021-W19,863.0,Country_Website,
405,Austria,Daily hospital occupancy per 100k,2021-05-11,2021-W19,857.0,Country_Website,
406,Austria,Daily hospital occupancy per 100k,2021-05-12,2021-W19,797.0,Country_Website,
407,Austria,Daily hospital occupancy per 100k,2021-05-13,2021-W19,695.0,Country_Website,
408,Austria,Daily hospital occupancy per 100k,2021-05-14,2021-W19,686.0,Country_Website,
409,Austria,Daily hospital occupancy per 100k,2021-05-15,2021-W19,628.0,Country_Website,
410,Austria,Daily hospital occupancy per 100k,2021-05-16,2021-W19,612.0,Country_Website,
411,Austria,Daily hospital occupancy per 100k,2021-05-17,2021-W20,624.0,Country_Website,
412,Austria,Daily hospital occupancy per 100k,2021-05-18,2021-W20,600.0,Country_Website,
413,Austria,Daily hospital occupancy per 100k,2021-05-19,2021-W20,563.0,Country_Website,
414,Austria,Daily hospital occupancy per 100k,2021-05-20,2021-W20,518.0,Country_Website,
415,Austria,Daily hospital occupancy per 100k,2021-05-21,2021-W20,463.0,Country_Website,
416,Austria,Daily hospital occupancy per 100k,2021-05-22,2021-W20,406.0,Country_Website,
417,Austria,Daily hospital occupancy per 100k,2021-05-23,2021-W20,386.0,Country_Website,
418,Austria,Daily hospital occupancy per 100k,2021-05-24,2021-W21,368.0,Country_Website,
419,Austria,Daily hospital occupancy per 100k,2021-05-25,2021-W21,383.0,Country_Website,
420,Austria,Daily hospital occupancy per 100k,2021-05-26,2021-W21,349.0,Country_Website,
421,Austria,Daily hospital occupancy per 100k,2021-05-27,2021-W21,318.0,Country_Website,
422,Austria,Daily hospital occupancy per 100k,2021-05-28,2021-W21,285.0,Country_Website,
423,Austria,Daily hospital occupancy per 100k,2021-05-29,2021-W21,273.0,Country_Website,
424,Austria,Daily hospital occupancy per 100k,2021-05-30,2021-W21,264.0,Country_Website,
425,Austria,Daily hospital occupancy per 100k,2021-05-31,2021-W22,258.0,Country_Website,
426,Austria,Daily hospital occupancy per 100k,2021-06-01,2021-W22,268.0,Country_Website,
427,Austria,Daily hospital occupancy per 100k,2021-06-02,2021-W22,266.0,Country_Website,
428,Austria,Daily hospital occupancy per 100k,2021-06-03,2021-W22,245.0,Country_Website,
429,Austria,Daily hospital occupancy per 100k,2021-06-04,2021-W22,247.0,Country_Website,
430,Austria,Daily hospital occupancy per 100k,2021-06-05,2021-W22,288.0,Country_Website,
431,Austria,Daily hospital occupancy per 100k,2021-06-06,2021-W22,284.0,Country_Website,
432,Austria,Daily hospital occupancy per 100k,2021-06-07,2021-W23,280.0,Country_Website,
433,Austria,Daily hospital occupancy per 100k,2021-06-08,2021-W23,275.0,Country_Website,
434,Austria,Daily hospital occupancy per 100k,2021-06-09,2021-W23,248.0,Country_Website,
435,Austria,Daily hospital occupancy per 100k,2021-06-10,2021-W23,244.0,Country_Website,
436,Austria,Daily hospital occupancy per 100k,2021-06-11,2021-W23,229.0,Country_Website,
437,Austria,Daily hospital occupancy per 100k,2021-06-12,2021-W23,217.0,Country_Website,
438,Austria,Daily hospital occupancy per 100k,2021-06-13,2021-W23,219.0,Country_Website,
439,Austria,Daily hospital occupancy per 100k,2021-06-14,2021-W24,208.0,Country_Website,
440,Austria,Daily hospital occupancy per 100k,2021-06-15,2021-W24,205.0,Country_Website,
441,Austria,Daily hospital occupancy per 100k,2021-06-16,2021-W24,188.0,Country_Website,
442,Austria,Daily hospital occupancy per 100k,2021-06-17,2021-W24,185.0,Country_Website,
443,Austria,Daily hospital occupancy per 100k,2021-06-18,2021-W24,175.0,Country_Website,
444,Austria,Daily hospital occupancy per 100k,2021-06-19,2021-W24,164.0,Country_Website,
445,Austria,Daily hospital occupancy per 100k,2021-06-20,2021-W24,164.0,Country_Website,
446,Austria,Daily hospital occupancy per 100k,2021-06-21,2021-W25,164.0,Country_Website,
447,Austria,Daily hospital occupancy per 100k,2021-06-22,2021-W25,169.0,Country_Website,
448,Austria,Daily hospital occupancy per 100k,2021-06-23,2021-W25,157.0,Country_Website,
449,Austria,Daily hospital occupancy per 100k,2021-06-24,2021-W25,146.0,Country_Website,
450,Austria,Daily hospital occupancy per 100k,2021-06-25,2021-W25,127.0,Country_Website,
451,Austria,Daily hospital occupancy per 100k,2021-06-26,2021-W25,128.0,Country_Website,
452,Austria,Daily hospital occupancy per 100k,2021-06-27,2021-W25,122.0,Country_Website,
453,Austria,Daily hospital occupancy per 100k,2021-06-28,2021-W26,118.0,Country_Website,
454,Austria,Daily hospital occupancy per 100k,2021-06-29,2021-W26,129.0,Country_Website,
455,Austria,Daily hospital occupancy per 100k,2021-06-30,2021-W26,112.0,Country_Website,
456,Austria,Daily hospital occupancy per 100k,2021-07-01,2021-W26,112.0,Country_Website,
457,Austria,Daily hospital occupancy per 100k,2021-07-02,2021-W26,101.0,Country_Website,
458,Austria,Daily hospital occupancy per 100k,2021-07-03,2021-W26,97.0,Country_Website,
459,Austria,Daily hospital occupancy per 100k,2021-07-04,2021-W26,89.0,Country_Website,
460,Austria,Daily hospital occupancy per 100k,2021-07-05,2021-W27,83.0,Country_Website,
461,Austria,Daily hospital occupancy per 100k,2021-07-06,2021-W27,78.0,Country_Website,
462,Austria,Daily hospital occupancy per 100k,2021-07-07,2021-W27,72.0,Country_Website,
463,Austria,Daily hospital occupancy per 100k,2021-07-08,2021-W27,69.0,Country_Website,
464,Austria,Daily hospital occupancy per 100k,2021-07-09,2021-W27,67.0,Country_Website,
465,Austria,Daily hospital occupancy per 100k,2021-07-10,2021-W27,61.0,Country_Website,
466,Austria,Daily hospital occupancy per 100k,2021-07-11,2021-W27,62.0,Country_Website,
467,Austria,Daily hospital occupancy per 100k,2021-07-12,2021-W28,67.0,Country_Website,
468,Austria,Daily hospital occupancy per 100k,2021-07-13,2021-W28,75.0,Country_Website,
469,Austria,Daily hospital occupancy per 100k,2021-07-14,2021-W28,78.0,Country_Website,
470,Austria,Daily hospital occupancy per 100k,2021-07-15,2021-W28,77.0,Country_Website,
471,Austria,Daily hospital occupancy per 100k,2021-07-16,2021-W28,71.0,Country_Website,
472,Austria,Daily hospital occupancy per 100k,2021-07-17,2021-W28,80.0,Country_Website,
473,Austria,Daily hospital occupancy per 100k,2021-07-18,2021-W28,77.0,Country_Website,
474,Austria,Daily hospital occupancy per 100k,2021-07-19,2021-W29,80.0,Country_Website,
475,Austria,Daily hospital occupancy per 100k,2021-07-20,2021-W29,82.0,Country_Website,
476,Austria,Daily hospital occupancy per 100k,2021-07-21,2021-W29,81.0,Country_Website,
477,Austria,Daily hospital occupancy per 100k,2021-07-22,2021-W29,78.0,Country_Website,
478,Austria,Daily hospital occupancy per 100k,2021-07-23,2021-W29,74.0,Country_Website,
479,Austria,Daily hospital occupancy per 100k,2021-07-24,2021-W29,80.0,Country_Website,
480,Austria,Daily hospital occupancy per 100k,2021-07-25,2021-W29,78.0,Country_Website,
481,Austria,Daily hospital occupancy per 100k,2021-07-26,2021-W30,85.0,Country_Website,
482,Austria,Daily hospital occupancy per 100k,2021-07-27,2021-W30,80.0,Country_Website,
483,Austria,Daily hospital occupancy per 100k,2021-07-28,2021-W30,75.0,Country_Website,
484,Austria,Daily hospital occupancy per 100k,2021-07-29,2021-W30,83.0,Country_Website,
485,Austria,Daily hospital occupancy per 100k,2021-07-30,2021-W30,81.0,Country_Website,
486,Austria,Daily hospital occupancy per 100k,2021-07-31,2021-W30,90.0,Country_Website,
487,Austria,Daily hospital occupancy per 100k,2021-08-01,2021-W30,96.0,Country_Website,
488,Austria,Daily hospital occupancy per 100k,2021-08-02,2021-W31,99.0,Country_Website,
489,Austria,Daily hospital occupancy per 100k,2021-08-03,2021-W31,102.0,Country_Website,
490,Austria,Daily hospital occupancy per 100k,2021-08-04,2021-W31,96.0,Country_Website,
491,Austria,Daily hospital occupancy per 100k,2021-08-05,2021-W31,95.0,Country_Website,
492,Austria,Daily hospital occupancy per 100k,2021-08-06,2021-W31,112.0,Country_Website,
493,Austria,Daily hospital occupancy per 100k,2021-08-07,2021-W31,110.0,Country_Website,
494,Austria,Daily hospital occupancy per 100k,2021-08-08,2021-W31,119.0,Country_Website,
495,Austria,Daily hospital occupancy per 100k,2021-08-09,2021-W32,134.0,Country_Website,
496,Austria,Daily hospital occupancy per 100k,2021-08-10,2021-W32,146.0,Country_Website,
497,Austria,Daily hospital occupancy per 100k,2021-08-11,2021-W32,146.0,Country_Website,
498,Austria,Daily hospital occupancy per 100k,2021-08-12,2021-W32,150.0,Country_Website,
499,Austria,Daily hospital occupancy per 100k,2021-08-13,2021-W32,158.0,Country_Website,
500,Austria,Daily hospital occupancy per 100k,2021-08-14,2021-W32,167.0,Country_Website,
501,Austria,Daily hospital occupancy per 100k,2021-08-15,2021-W32,182.0,Country_Website,
502,Austria,Daily hospital occupancy per 100k,2021-08-16,2021-W33,193.0,Country_Website,
503,Austria,Daily hospital occupancy per 100k,2021-08-17,2021-W33,214.0,Country_Website,
504,Austria,Daily hospital occupancy per 100k,2021-08-18,2021-W33,226.0,Country_Website,
505,Austria,Daily hospital occupancy per 100k,2021-08-19,2021-W33,219.0,Country_Website,
